fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
107,8,2,355.223816,354.2194948293,7.0,1,"0,1,2,7,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,29,31,32,42,43,44,45",1.0078250321,-8.31943486571624,C=C1CC(OC(=O)CC)C(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1,C23H30O3<br>[X+H]+
108,8,2,355.228882,354.2194948293,7.0,1,"0,1,2,7,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,29,31,32,42,43,44,45",1.0078250321,5.94191155897109,C=C1CC(OC(=O)CC)C(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1,C23H30O3<br>[X+H]+
109,8,2,369.165405,373.2014990414,5.0,1,"0,1,2,3,4,5,6,7,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,42,43,44,45",-4.0313001284,-11.499758488748,C=C1CC(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)C(O)C2C1OC(C)=O,C22H29O5<br>[X-4H]+
110,8,2,369.170746,373.2014990414,5.0,1,"0,1,2,3,4,5,6,7,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,42,43,44,45",-4.0313001284,2.9679681067858,C=C1CC(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)C(O)C2C1OC(C)=O,C22H29O5<br>[X-4H]+
111,8,2,369.186829,366.1678531893,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,45",3.0234750963,-10.7010469756871,C=CC(C)(C)C(=O)C(OC(=O)C(C)C)C(OC(C)=O)C(=C)COC(C)=O,C19H26O7<br>[X+3H]+
112,8,2,369.1922,366.1678531893,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,45",3.0234750963,3.84708669384443,C=CC(C)(C)C(=O)C(OC(=O)C(C)C)C(OC(C)=O)C(=C)COC(C)=O,C19H26O7<br>[X+3H]+
113,8,2,369.202911,368.1987593872,6.0,1,"2,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",1.0078250321,-8.46369085105697,CC(C=CC(C)(C)C=O)C(O)C1CC(C)C(OC(=O)c2ccccc2)C1C,C23H28O4<br>[X+H]+
114,8,2,369.208282,368.1987593872,6.0,1,"2,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",1.0078250321,6.08377658226747,CC(C=CC(C)(C)C=O)C(O)C1CC(C)C(OC(=O)c2ccccc2)C1C,C23H28O4<br>[X+H]+
115,8,2,383.206116,380.1835032535,4.0,1,"0,1,2,3,7,8,12,13,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",3.0234750963,-0.818749458289718,C=C1C(O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1O,C20H28O7<br>[X+3H]+
116,8,2,383.217438,386.2457095798,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,42,43,44,45",-3.0234750963,-11.084786543416,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)CC2(O)CC(C)CC2C1,C24H34O4<br>[X-3H]+
117,8,2,383.223114,386.2457095798,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,42,43,44,45",-3.0234750963,3.72659280684528,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)CC2(O)CC(C)CC2C1,C24H34O4<br>[X-3H]+
118,8,2,383.240112,380.2198887598,6.0,1,"7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",3.0234750963,-7.05368779338683,CC(C)C(=O)OC(C)C(=O)C(C)(C)C=CC(C)C(O)C1(O)CC(C)C(O)C1,C21H32O6<br>[X+3H]+
119,8,2,385.089417,389.1236426509,7.0,1,"0,1,2,3,7,8,12,13,19,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-4.0313001284,-6.1723911254432,C=C(C(O)C(O)C=O)C(O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C20H21O8<br>[X-4H]+
120,8,2,385.095123,389.1236426509,7.0,1,"0,1,2,3,7,8,12,13,19,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-4.0313001284,8.64481864648861,C=C(C(O)C(O)C=O)C(O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C20H21O8<br>[X-4H]+
121,8,2,385.112274,383.0978218309,9.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,18,19,27,28,29,30,31,32,33,42,43,44,45",2.0156500642,-1.68598910963083,C=C(C(OC=O)C(C=O)OC=O)C(OC(C)=O)C1C(O)C(C)CC1(O)CO,C17H19O10<br>[X+2H]+
122,8,2,395.168365,395.1705928435,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,29,30,31,32,42,43,44,45",0.0,-4.24943808432663,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1CC(C)CC1O,C20H27O8<br>[X]+
123,8,2,395.174316,395.1705928435,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,29,30,31,32,42,43,44,45",0.0,10.8098029833238,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1CC(C)CC1O,C20H27O8<br>[X]+
124,8,2,395.186188,396.1936740093,6.0,1,"0,1,2,3,4,5,6,7,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,2.24608760886804,C=CC(C)C(O)C1CC(C)C(OC(=O)c2ccccc2)C1C(OC(C)=O)C(=C)C,C24H28O5<br>[X-H]+
125,8,2,395.203979,394.1991533177,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,45",1.0078250321,-6.20122754368794,C=C(COC(C)=O)C(OC(C)=O)C(OC(=O)C(C)C)C(=O)C(C)(C)C=CCC,C21H30O7<br>[X+H]+
126,8,2,395.20993,394.1991533177,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,45",1.0078250321,8.8566858632119,C=C(COC(C)=O)C(OC(C)=O)C(OC(=O)C(C)C)C(=O)C(C)(C)C=CCC,C21H30O7<br>[X+H]+
127,8,2,395.221802,394.2144094514,6.0,1,"0,1,2,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",1.0078250321,0.293800846563542,C=CCC1C(OC(=O)c2ccccc2)C(C)CC1(O)CC(C)C=CC(C)(C)C=O,C25H30O4<br>[X+H]+
128,8,2,397.182556,397.1862429077,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,42,43,44",0.0,-7.90142379767699,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1CC(C)CC1(O)CO,C20H29O8<br>[X]+
129,8,2,397.188538,397.1862429077,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,42,43,44",0.0,7.15955277646173,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1CC(C)CC1(O)CO,C20H29O8<br>[X]+
130,8,2,397.2005,400.2249741377,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,29,31,32,42,43,44,45",-3.0234750963,-1.13404036502263,C=C1C(CC(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1OC(C)=O)OC(C)=O,C24H32O5<br>[X-3H]+
131,8,2,397.218445,394.1991533177,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,45",3.0234750963,-9.15066771371531,C=C(COC(C)=O)C(OC(C)=O)C(OC(=O)C(C)C)C(=O)C(C)(C)C=CCC,C21H30O7<br>[X+3H]+
132,8,2,401.220917,397.1862429077,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,42,43,44",4.0313001284,9.77656880237682,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1CC(C)CC1(O)CO,C20H29O8<br>[X+4H]+
133,8,2,401.233063,403.248449234,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,42,43,44,45",-2.0156500642,2.02483363148566,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1,C24H35O5<br>[X-2H]+
134,8,2,405.191742,407.2069783498,3.0,1,"0,1,2,3,4,5,6,7,8,12,13,19,20,21,22,23,24,25,26,27,28,29,30,31,32,42,43,44,45",-2.0156500642,2.37496054398101,C=C1C(O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1OC(C)=O,C22H31O7<br>[X-2H]+
135,8,2,405.204071,405.2065844193,6.0,1,"0,1,2,7,12,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",0.0,-4.84896238860138,C=C1CCC(=O)C(C)C=CC(C)CC2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C26H29O4<br>[X]+
136,8,2,405.210236,405.2065844193,6.0,1,"0,1,2,7,12,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",0.0,10.3654358327286,C=C1CCC(=O)C(C)C=CC(C)CC2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C26H29O4<br>[X]+
137,8,2,405.2164,399.1655074656,9.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,33,42,43",6.0469501926,11.0828234001414,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C(C(O)CC)C(O)CO,C19H27O9<br>[X+6H]+
138,8,2,413.178955,413.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,33,42,43,44",0.0,-4.00293814577677,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1C(O)C(C)CC1(O)CO,C20H29O9<br>[X]+
139,8,2,413.185303,413.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,31,32,33,42,43,44",0.0,11.3606901453632,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1C(O)C(C)CC1(O)CO,C20H29O9<br>[X]+
140,8,2,413.19165,416.2198887598,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,29,31,32,42,43,44,45",-3.0234750963,-10.2012310752174,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1OC(C)=O,C24H32O6<br>[X-3H]+
141,8,2,413.197998,416.2198887598,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,29,31,32,42,43,44,45",-3.0234750963,5.16202041231172,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1OC(C)=O,C24H32O6<br>[X-3H]+
142,8,2,423.162201,425.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,27,28,29,30,31,32,42,43,44,45",-2.0156500642,-6.517277756619,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1CC(C)CC1(O)CO,C21H29O9<br>[X-2H]+
143,8,2,423.168762,425.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,27,28,29,30,31,32,42,43,44,45",-2.0156500642,8.98727586138343,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1CC(C)CC1(O)CO,C21H29O9<br>[X-2H]+
144,8,2,423.175354,426.2042386956,6.0,1,"0,1,2,7,8,9,10,11,12,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-3.0234750963,-11.486962210896,C=CC(C)C(O)C1(O)CC(C)C(OC(=O)c2ccccc2)C1CC(=C)C(C)OC(C)=O,C25H30O6<br>[X-3H]+
145,8,2,423.181915,426.2042386956,6.0,1,"0,1,2,7,8,9,10,11,12,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-3.0234750963,4.01718655674587,C=CC(C)C(O)C1(O)CC(C)C(OC(=O)c2ccccc2)C1CC(=C)C(C)OC(C)=O,C25H30O6<br>[X-3H]+
146,8,2,423.20166,423.2018929719,3.0,1,"0,1,2,3,4,5,6,7,8,12,13,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",0.0,0.745810165424108,C=C1C(O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1OC(C)=O,C22H31O8<br>[X]+
147,8,2,423.214813,422.2093240735,5.0,1,"0,1,2,7,12,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",1.0078250321,-4.22363666184487,C=C1CCC(=O)C(C)C=CC(C)C(O)C2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C26H30O5<br>[X+H]+
148,8,2,423.221405,422.2093240735,5.0,1,"0,1,2,7,12,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",1.0078250321,11.352200865146,C=C1CCC(=O)C(C)C=CC(C)C(O)C2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C26H30O5<br>[X+H]+
149,8,2,423.234558,419.2069783498,4.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,42,43,44,45",4.0313001284,-7.49437431327675,C=C1C(CC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1OC=O)OC(C)=O,C23H31O7<br>[X+4H]+
150,8,2,423.24115,419.2069783498,4.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,42,43,44,45",4.0313001284,8.08078751332588,C=C1C(CC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1OC=O)OC(C)=O,C23H31O7<br>[X+4H]+
151,8,2,431.208527,433.222628414,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,28,29,31,32,42,43,44,45",-2.0156500642,4.86365660388034,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)CC2C1OC(C)=O,C24H33O7<br>[X-2H]+
152,8,2,431.222076,431.2222344835,8.0,1,"0,1,2,3,4,5,7,12,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,44,45",0.0,0.90467655012901,C=C1CCC(=O)C(C)(C)C=CC(C)CC2CCC(OC(=O)c3ccccc3)C2C1OCC,C28H31O4<br>[X]+
153,8,2,431.228851,426.1889825619,6.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,25,26,27,28,29,30,31,32,33,42,43,44,45",5.0391251605,2.99580512067523,C=C(C(O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1C(O)C(C)CC1(O)C(O)CC,C21H30O9<br>[X+5H]+
154,8,2,435.201385,435.2018929719,4.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",0.0,0.0933547122432631,C=C1C(CC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1OC=O)OC(C)=O,C23H31O8<br>[X]+
155,8,2,435.215118,437.2327991698,3.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-2.0156500642,-3.40637431624529,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C27H33O5<br>[X-2H]+
156,8,2,435.235687,434.2304534461,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,42,43,44,45",1.0078250321,-4.69372861888359,C=C1C(CC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1OC(C)=O)OC(C)=O,C24H34O7<br>[X+H]+
157,8,2,439.236023,435.2018929719,4.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",4.0313001284,7.69176370589259,C=C1C(CC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1OC=O)OC(C)=O,C23H31O8<br>[X+4H]+
158,8,2,439.242981,437.2327991698,3.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",2.0156500642,-11.2002563792299,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C27H33O5<br>[X+2H]+
159,8,2,439.249939,437.2327991698,3.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",2.0156500642,4.64056069002699,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(OC(=O)c3ccccc3)C2C1,C27H33O5<br>[X+2H]+
160,8,2,441.204376,446.2457095798,8.0,1,"0,1,2,3,4,5,7,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-5.0391251605,-3.7620191236757,C=C1CC(O)CC(C)(C)C=CC(C)CC2CC(C)C(OC(=O)c3ccccc3)C2C1OCC,C29H34O4<br>[X-5H]+
161,8,2,441.211395,441.2124576582,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,25,26,27,28,29,30,31,32,33,42,43,44",0.0,-1.16510635451431,C=C(C(COC(=O)C(C)C)OC(C)=O)C(OC(C)=O)C1C(O)C(C)CC1(O)C(O)CC,C22H33O9<br>[X]+
162,8,2,441.225403,442.235538824,4.0,1,"0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",-1.0078250321,-3.99385866732468,C=CC(OC(C)=O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)C(O)C(C)C=CC(C)C,C26H34O6<br>[X-H]+
163,8,2,441.246399,439.2331931003,5.0,1,"2,3,4,5,6,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",2.0156500642,-4.29593194240262,CC(=O)OCC1C(O)C(C)CC1(O)C(O)C(C)C=CC(C)(C)C(=O)COC(=O)C(C)C,C23H35O8<br>[X+2H]+
164,8,2,447.196655,449.2175430361,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,28,29,31,32,33,42,43,44,45",-2.0156500642,-10.486151556718,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)C(O)C2C1OC(C)=O,C24H33O8<br>[X-2H]+
165,8,2,447.203796,449.2175430361,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,28,29,31,32,33,42,43,44,45",-2.0156500642,5.48212721343438,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)C(O)C2C1OC(C)=O,C24H33O8<br>[X-2H]+
166,8,2,447.218079,447.2171491056,6.0,1,"0,1,2,3,4,5,6,7,12,19,20,21,22,23,24,25,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",0.0,3.30598083900508,C=C1CCC(=O)C(C)(C)C=CCCC2CC(C)C(OC(=O)c3ccccc3)C2C1OC(C)=O,C28H31O5<br>[X]+
167,8,2,447.22522,441.1760721519,9.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,25,26,27,28,29,30,31,32,33,44,45",6.0469501926,6.14065436655492,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C(CO)C(C)(O)C(O)CC,C21H29O10<br>[X+6H]+
168,8,2,448.170166,447.1655074656,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",1.0078250321,-5.84130292170922,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C23H27O9<br>[X+H]+
169,8,2,448.177338,447.1655074656,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",1.0078250321,10.1613845989392,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C23H27O9<br>[X+H]+
170,8,2,448.184509,451.2120637277,5.0,1,"0,1,2,3,7,8,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-3.0234750963,-7.87852174510323,C=C1C(O)C(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)C(OC(=O)c3ccccc3)C2C1O,C27H31O6<br>[X-3H]+
171,8,2,448.191681,451.2120637277,5.0,1,"0,1,2,3,7,8,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-3.0234750963,8.12368625835913,C=C1C(O)C(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)C(OC(=O)c3ccccc3)C2C1O,C27H31O6<br>[X-3H]+
172,8,2,457.187561,457.1862429077,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",0.0,4.08299013188212,C=C(CC1C(O)CC(C)C1OC(=O)c1ccccc1)C(OC(C)=O)C(C=O)OC(=O)C(C)C,C25H29O8<br>[X]+
173,8,2,457.202332,454.183897184,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,25,27,28,29,30,31,32,33,42,43,44,45",3.0234750963,-9.82427250604141,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1C(O)C(C)CC1(O)C(C)O,C22H30O10<br>[X+3H]+
174,8,2,457.209717,454.183897184,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,25,27,28,29,30,31,32,33,42,43,44,45",3.0234750963,6.32821130534654,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1C(O)C(C)CC1(O)C(C)O,C22H30O10<br>[X+3H]+
175,8,2,457.217102,460.2461035103,4.0,1,"0,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,31,32,33,42,43,44,45",-3.0234750963,-10.8871999279973,C=C1C(O)C2C(CC(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)C)C1OC(C)=O)CC(C)C2O,C26H36O7<br>[X-3H]+
176,8,2,459.18869,454.1475116777,8.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,27,28,29,30,31,32,33,34,41,42,44,45",5.0391251605,5.66599713073587,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1C(CCC1(O)CO)OC=O,C21H26O11<br>[X+5H]+
177,8,2,459.203583,461.2175430361,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29,31,32,42,43,44,45",-2.0156500642,4.87502315485037,C=C1C(OC(C)=O)C(OC=O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)CC2C1OC(C)=O,C25H33O8<br>[X-2H]+
178,8,2,459.218445,462.2406242019,4.0,1,"0,1,2,3,4,5,6,7,12,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-3.0234750963,4.01659476016747,C=C1CCC(=O)C(C)(C)C=CC(C)CC2CC(C)C(OC(=O)c3ccccc3)C2C1OC(C)=O,C29H34O5<br>[X-3H]+
179,8,2,459.225891,454.183897184,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,25,27,28,29,30,31,32,33,42,43,44,45",5.0391251605,7.44133892916946,C=C(C(OC(C)=O)C(C=O)OC(=O)C(C)C)C(OC(C)=O)C1C(O)C(C)CC1(O)C(C)O,C22H30O10<br>[X+5H]+
180,8,2,459.233307,461.2539285424,3.0,1,"0,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,42,43,44,45",-2.0156500642,-9.63100483474078,C=C1C(O)C2CC(C)CC2C(O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)C)C1OC(C)=O,C26H37O7<br>[X-2H]+
181,8,2,459.240753,461.2539285424,3.0,1,"0,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,42,43,44,45",-2.0156500642,6.58286918183846,C=C1C(O)C2CC(C)CC2C(O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)C)C1OC(C)=O,C26H37O7<br>[X-2H]+
182,8,2,465.210938,466.2202826903,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",-1.0078250321,-2.08735031931188,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1OC(C)=O,C24H34O9<br>[X-H]+
183,8,2,465.226105,464.2198887598,5.0,1,"0,1,2,3,4,5,6,7,12,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45",1.0078250321,-2.27887448410834,C=C1CCC(=O)C(C)(C)C=CC(C)CC2(O)CCC(OC(=O)c3ccccc3)C2C1OC(C)=O,C28H32O6<br>[X+H]+
184,8,2,465.24884,463.2331931003,4.0,1,"0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,42,43,44,45",2.0156500642,1.17235219755751,C=C1CC(OC(=O)C(C)C)C(=O)C(C)C=CC(C)C(O)C2(O)CC(C)C(O)C2C1OC(C)=O,C25H35O8<br>[X+2H]+
185,8,2,475.196075,477.2124576582,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,42,43,44,45",-2.0156500642,-0.387195959174414,C=C1C(OC(C)=O)C(OC=O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)C(O)C2C1OC(C)=O,C25H33O9<br>[X-2H]+
186,8,2,475.211731,478.235538824,4.0,1,"0,1,2,3,4,5,6,7,12,13,19,20,21,22,23,24,25,26,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",-3.0234750963,0.454265511331242,C=C1CC(O)C(=O)C(C)(C)C=CC(C)CC2CC(C)C(OC(=O)c3ccccc3)C2C1OC(C)=O,C29H34O6<br>[X-3H]+
