fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
131,2,2,288.094696,290.1140810176,13.0,1,"0,1,2,3,4,5,6,10,11,12,13,15,16,17,18,19,20,21,22,23,27",-2.0156500642,-11.0600904643363,COc1cc(ccc1O)ncN(C)CCCNC(=O)CO,C14H16N3O4<br>[X-2H]+
132,2,2,288.142151,287.1382248159,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22",1.0078250321,-11.6270666696235,COc1ccc2c(N)nc(nc2c1)N(C)CCCNC=O,C14H17N5O2<br>[X+H]+
133,2,2,288.194122,282.1480612207,7.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,23,24",6.0469501926,-1.18258241208823,CCCNCCCN(C)c1ncc2ccc(cc2n1)OC,C16H18N4O<br>[X+6H]+
134,2,2,290.16394,290.1616999122,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.0,9.61073178160111,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCN,C14H20N5O2<br>[X]+
135,2,2,292.179169,290.1616999122,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",2.0156500642,8.10332785919811,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCN,C14H20N5O2<br>[X+2H]+
136,2,2,292.215271,287.1746103222,14.0,1,"3,4,5,6,7,8,9,10,11,15,16,17,18,19,20,21,22,23,24,25,26",5.0391251605,7.13212999759942,cc1nc(nc(N)c1c)N(C)CCCNC(=O)CCCC,C15H21N5O<br>[X+5H]+
137,2,2,294.184387,289.1426414918,12.0,1,"0,1,2,3,4,5,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23",5.0391251605,10.7719778479406,COc1ccc(cc1OC)ncN(C)CCCNC(C)=O,C15H19N3O3<br>[X+5H]+
138,2,2,295.042542,300.0858548944,7.0,1,"1,2,3,4,5,6,7,8,10,11,12,13,15,17,18,19,20,21,22,23,24,27",-5.0391251605,-12.3342683916494,CC(O)C(=O)NCCCNc1ncc2cc(O)c(O)cc2n1,C14H12N4O4<br>[X-5H]+
139,2,2,296.116974,299.1382248159,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,17,18,19,20,21,22,23,24",-3.0234750963,9.36413864614975,CCC(=O)NCCCNc1nc(N)c2ccc(cc2n1)OC,C15H17N5O2<br>[X-3H]+
140,2,2,298.082703,302.1140810176,11.0,1,"0,1,2,3,4,5,6,8,10,11,12,13,14,15,17,18,19,20,21,22,23,27",-4.0313001284,1.57912819253471,cc1cc(OC)c(cc1ncNCCCNC(=O)CO)OC,C15H16N3O4<br>[X-4H]+
141,2,2,298.142944,296.1273257786,4.0,1,"2,3,4,5,6,7,8,10,11,12,15,17,18,19,20,21,22,23,24,25,26,27",2.0156500642,1.73325316094318,O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1,C16H16N4O2<br>[X+2H]+
142,2,2,299.066284,302.0889288996,6.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20,21,22,23,27",-3.0234750963,4.61033815483895,Nc1nc(nc2cc(O)c(O)cc12)NCCCNC(=O)CO,C13H12N5O4<br>[X-3H]+
143,2,2,302.162567,302.1616999122,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.0,4.68518590534625,CNCCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C15H20N5O2<br>[X]+
144,2,2,303.171082,302.1616999122,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.0078250321,6.94543716410472,CNCCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C15H20N5O2<br>[X+H]+
145,2,2,304.133301,302.1140810176,11.0,1,"0,1,2,3,4,5,6,8,10,11,12,13,14,15,17,18,19,20,21,22,23,27",2.0156500642,13.5418192829573,cc1cc(OC)c(cc1ncNCCCNC(=O)CO)OC,C15H16N3O4<br>[X+2H]+
146,2,2,314.160187,312.146049848,3.0,1,"2,3,4,5,6,7,8,9,10,11,12,15,17,18,19,20,21,22,23,24,25,26,27",2.0156500642,-3.06949206097574,Nc1nc(nc2ccccc12)NCCCNC(=O)C1CCCO1,C16H18N5O2<br>[X+2H]+
147,2,2,315.158051,313.1426414918,9.0,1,"1,2,3,4,5,6,8,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27",2.0156500642,0.977427037456205,cc1ccc(O)cc1ncN(C)CCCNC(=O)C1CCCO1,C17H19N3O3<br>[X+2H]+
148,2,2,317.16394,315.145715497,4.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23",2.0156500642,9.84676505161601,COc1cc2cnc(nc2cc1OC)N(C)CCCNC(C)=O,C16H19N4O3<br>[X+2H]+
149,2,2,318.145111,317.1375561139,10.0,1,"0,1,2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,27",1.0078250321,0.875242115387894,cc1cc(OC)c(cc1ncN(C)CCCNC(=O)CO)OC,C16H19N3O4<br>[X+H]+
150,2,2,319.141968,316.1171550228,5.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,27",3.0234750963,5.91110254730265,COc1cc2cnc(nc2cc1OC)NCCCNC(=O)CO,C15H16N4O4<br>[X+3H]+
151,2,2,327.141693,327.145715497,3.0,1,"1,2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27",0.0,-10.6189369142686,CN(CCCNC(=O)C1CCCO1)c1ncc2ccc(O)cc2n1,C17H19N4O3<br>[X]+
152,2,2,330.152161,331.1644395664,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",-1.0078250321,-11.8276805706326,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(C)=O,C16H21N5O3<br>[X-H]+
153,2,2,330.190643,327.1695249443,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27",3.0234750963,-5.47695895767112,CN(CCCNC(=O)C1CCCO1)c1nc(N)c2ccccc2n1,C17H21N5O2<br>[X+3H]+
154,2,2,333.177399,331.1644395664,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",2.0156500642,-6.42909935196438,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(C)=O,C16H21N5O3<br>[X+2H]+
155,2,2,342.192657,342.1930000406,3.0,1,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",0.0,0.600712481262175,CCCCC(=O)NCCCN(C)c1nc(N)c2cc(ccc2n1)OC,C18H24N5O2<br>[X]+
156,2,2,345.180939,343.1644395664,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27",2.0156500642,4.04996117168923,COc1ccc2nc(nc(N)c2c1)NCCCNC(=O)C1CCCO1,C17H21N5O3<br>[X+2H]+
157,2,2,346.187714,343.1644395664,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27",3.0234750963,1.00505386550593,COc1ccc2nc(nc(N)c2c1)NCCCNC(=O)C1CCCO1,C17H21N5O3<br>[X+3H]+
158,2,2,347.195618,345.1800896306,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2.0156500642,1.22958118690995,CCC(=O)NCCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C17H23N5O3<br>[X+2H]+
159,2,2,362.219147,359.1957396948,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",3.0234750963,1.32739780339955,CCCC(=O)NCCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C18H25N5O3<br>[X+3H]+
160,2,2,374.184326,374.1828292848,1.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",0.0,5.46606326867424,COc1cc2c(N)nc(nc2cc1O)N(C)CCCNC(=O)C1CCCO1,C18H24N5O4<br>[X]+
161,2,2,375.189667,374.1828292848,1.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",1.0078250321,-1.16932031597266,COc1cc2c(N)nc(nc2cc1O)N(C)CCCNC(=O)C1CCCO1,C18H24N5O4<br>[X+H]+
162,2,2,390.216827,389.2063043811,0.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",1.0078250321,8.31893084939109,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,C19H27N5O4<br>[X+H]+
